profile_id,station_id,station_name,datetime_utc,year,month,cycle,n_levels_total,n_levels_to_500,p_surface_hpa,t_surface_c,p_top_hpa,t_top_c,delta_t_top_surface_c,inversion_detected,inversion_top_pressure_hpa,inversion_top_height_m,inversion_top_temp_c,inversion_delta_t_c,profile_status,source_file
31004_20190507_0000_00,31004,Aldan,2019-05-07T00:00:00,2019,5,00,63.0,9.0,1000.0,-46.89999999999998,500.0,-29.899999999999977,17.0,True,924.0,661.8,1.2000000000000455,48.10000000000002,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190507.bufr
31004_20190511_0000_00,31004,Aldan,2019-05-11T00:00:00,2019,5,00,60.0,9.0,929.0,5.600000000000023,500.0,-26.49999999999997,-32.099999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190511.bufr
31004_20190510_0000_00,31004,Aldan,2019-05-10T00:00:00,2019,5,00,58.0,8.0,924.0,5.400000000000034,500.0,-26.899999999999977,-32.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190510.bufr
31004_20190512_0000_00,31004,Aldan,2019-05-12T00:00:00,2019,5,00,61.0,10.0,935.0,5.600000000000023,500.0,-29.49999999999997,-35.099999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190512.bufr
31004_20190513_0000_00,31004,Aldan,2019-05-13T00:00:00,2019,5,00,63.0,11.0,1000.0,-53.099999999999966,500.0,-24.899999999999977,28.19999999999999,True,932.0,590.1,7.400000000000034,60.5,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190513.bufr
31004_20190515_0000_00,31004,Aldan,2019-05-15T00:00:00,2019,5,00,53.0,7.0,926.0,8.600000000000023,500.0,-21.899999999999977,-30.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190515.bufr
31004_20190514_0000_00,31004,Aldan,2019-05-14T00:00:00,2019,5,00,55.0,9.0,927.0,6.600000000000023,500.0,-19.69999999999999,-26.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190514.bufr
31004_20190518_0000_00,31004,Aldan,2019-05-18T00:00:00,2019,5,00,60.0,5.0,920.0,5.600000000000023,500.0,-25.69999999999999,-31.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190518.bufr
31004_20190517_0000_00,31004,Aldan,2019-05-17T00:00:00,2019,5,00,63.0,8.0,919.0,8.800000000000011,500.0,-22.099999999999966,-30.899999999999977,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190517.bufr
31004_20190519_0000_00,31004,Aldan,2019-05-19T00:00:00,2019,5,00,72.0,10.0,931.0,-1.5,500.0,-25.099999999999966,-23.599999999999966,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190519.bufr
31004_20190516_0000_00,31004,Aldan,2019-05-16T00:00:00,2019,5,00,51.0,7.0,924.0,12.400000000000034,500.0,-21.69999999999999,-34.10000000000002,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190516.bufr
31004_20190520_0000_00,31004,Aldan,2019-05-20T00:00:00,2019,5,00,59.0,11.0,935.0,3.2000000000000455,500.0,-26.099999999999966,-29.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190520.bufr
31004_20190521_0000_00,31004,Aldan,2019-05-21T00:00:00,2019,5,00,66.0,10.0,931.0,6.800000000000011,500.0,-23.49999999999997,-30.299999999999983,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190521.bufr
31004_20190522_0000_00,31004,Aldan,2019-05-22T00:00:00,2019,5,00,65.0,10.0,921.0,6.600000000000023,500.0,-20.49999999999997,-27.099999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190522.bufr
31004_20190526_0000_00,31004,Aldan,2019-05-26T00:00:00,2019,5,00,48.0,8.0,938.0,5.400000000000034,500.0,-30.099999999999966,-35.5,True,933.0,581.2,6.400000000000034,1.0,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190526.bufr
31004_20190525_0000_00,31004,Aldan,2019-05-25T00:00:00,2019,5,00,58.0,10.0,928.0,8.400000000000034,500.0,-27.899999999999977,-36.30000000000001,True,925.0,652.8,8.800000000000011,0.39999999999997726,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190525.bufr
31004_20190524_0000_00,31004,Aldan,2019-05-24T00:00:00,2019,5,00,57.0,10.0,922.0,6.800000000000011,500.0,-22.49999999999997,-29.299999999999983,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190524.bufr
31004_20190523_0000_00,31004,Aldan,2019-05-23T00:00:00,2019,5,00,61.0,11.0,916.0,10.0,500.0,-21.299999999999983,-31.299999999999983,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190523.bufr
31004_20190527_0000_00,31004,Aldan,2019-05-27T00:00:00,2019,5,00,70.0,8.0,939.0,6.0,500.0,-30.899999999999977,-36.89999999999998,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190527.bufr
31004_20190528_0000_00,31004,Aldan,2019-05-28T00:00:00,2019,5,00,58.0,10.0,936.0,10.200000000000045,500.0,-23.099999999999966,-33.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190528.bufr
31004_20190529_0000_00,31004,Aldan,2019-05-29T00:00:00,2019,5,00,64.0,9.0,933.0,8.800000000000011,500.0,-22.299999999999983,-31.099999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190529.bufr
31004_20190530_0000_00,31004,Aldan,2019-05-30T00:00:00,2019,5,00,64.0,10.0,933.0,6.800000000000011,500.0,-22.099999999999966,-28.899999999999977,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190530.bufr
31004_20190531_0000_00,31004,Aldan,2019-05-31T00:00:00,2019,5,00,58.0,11.0,924.0,7.600000000000023,500.0,-19.299999999999983,-26.900000000000006,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190531.bufr
31004_20190602_0000_00,31004,Aldan,2019-06-02T00:00:00,2019,6,00,58.0,8.0,924.0,9.200000000000045,500.0,-22.69999999999999,-31.900000000000034,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190602.bufr
31004_20190603_0000_00,31004,Aldan,2019-06-03T00:00:00,2019,6,00,59.0,8.0,926.0,15.400000000000034,500.0,-20.099999999999966,-35.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190603.bufr
31004_20190604_0000_00,31004,Aldan,2019-06-04T00:00:00,2019,6,00,59.0,10.0,929.0,16.200000000000045,500.0,-17.099999999999966,-33.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190604.bufr
31004_20190610_0000_00,31004,Aldan,2019-06-10T00:00:00,2019,6,00,66.0,10.0,928.0,15.400000000000034,500.0,-17.099999999999966,-32.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190610.bufr
31004_20190608_0000_00,31004,Aldan,2019-06-08T00:00:00,2019,6,00,58.0,10.0,932.0,19.80000000000001,500.0,-16.5,-36.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190608.bufr
31004_20190609_0000_00,31004,Aldan,2019-06-09T00:00:00,2019,6,00,65.0,12.0,1000.0,-48.29999999999998,500.0,-16.69999999999999,31.599999999999994,True,930.0,608.0,18.200000000000045,66.50000000000003,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190609.bufr
31004_20190607_0000_00,31004,Aldan,2019-06-07T00:00:00,2019,6,00,64.0,7.0,933.0,18.600000000000023,500.0,-15.699999999999989,-34.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190607.bufr
31004_20190601_0000_00,31004,Aldan,2019-06-01T00:00:00,2019,6,00,58.0,8.0,922.0,6.600000000000023,500.0,-22.099999999999966,-28.69999999999999,True,916.0,734.0,7.400000000000034,0.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190601.bufr
31004_20190606_0000_00,31004,Aldan,2019-06-06T00:00:00,2019,6,00,50.0,8.0,932.0,19.400000000000034,500.0,-15.299999999999955,-34.69999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190606.bufr
31004_20190605_0000_00,31004,Aldan,2019-06-05T00:00:00,2019,6,00,56.0,7.0,929.0,21.80000000000001,500.0,-16.299999999999955,-38.099999999999966,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190605.bufr
31004_20190612_0000_00,31004,Aldan,2019-06-12T00:00:00,2019,6,00,69.0,7.0,920.0,16.400000000000034,500.0,-14.099999999999966,-30.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190612.bufr
31004_20190611_0000_00,31004,Aldan,2019-06-11T00:00:00,2019,6,00,61.0,10.0,927.0,15.200000000000045,500.0,-17.299999999999983,-32.50000000000003,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190611.bufr
31004_20190613_0000_00,31004,Aldan,2019-06-13T00:00:00,2019,6,00,61.0,10.0,931.0,6.2000000000000455,500.0,-14.299999999999955,-20.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190613.bufr
31004_20190615_0000_00,31004,Aldan,2019-06-15T00:00:00,2019,6,00,61.0,10.0,933.0,16.200000000000045,500.0,-17.099999999999966,-33.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190615.bufr
31004_20190616_0000_00,31004,Aldan,2019-06-16T00:00:00,2019,6,00,66.0,12.0,929.0,18.80000000000001,500.0,-17.899999999999977,-36.69999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190616.bufr
31004_20190617_0000_00,31004,Aldan,2019-06-17T00:00:00,2019,6,00,54.0,8.0,934.0,19.200000000000045,500.0,-14.099999999999966,-33.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190617.bufr
31004_20190614_0000_00,31004,Aldan,2019-06-14T00:00:00,2019,6,00,73.0,11.0,936.0,7.2000000000000455,500.0,-17.899999999999977,-25.100000000000023,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190614.bufr
31004_20190618_0000_00,31004,Aldan,2019-06-18T00:00:00,2019,6,00,64.0,10.0,931.0,20.0,500.0,-14.099999999999966,-34.099999999999966,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190618.bufr
31004_20190619_0000_00,31004,Aldan,2019-06-19T00:00:00,2019,6,00,66.0,16.0,1000.0,-46.89999999999998,500.0,-15.299999999999955,31.600000000000023,True,932.0,1376.3,16.80000000000001,63.69999999999999,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190619.bufr
31004_20190620_0000_00,31004,Aldan,2019-06-20T00:00:00,2019,6,00,64.0,10.0,933.0,17.600000000000023,500.0,-16.899999999999977,-34.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190620.bufr
31004_20190622_0000_00,31004,Aldan,2019-06-22T00:00:00,2019,6,00,67.0,9.0,933.0,18.0,500.0,-14.899999999999977,-32.89999999999998,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190622.bufr
31004_20190624_0000_00,31004,Aldan,2019-06-24T00:00:00,2019,6,00,66.0,11.0,1000.0,-46.099999999999966,500.0,-18.299999999999983,27.799999999999983,True,931.0,599.1,14.0,60.099999999999966,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190624.bufr
31004_20190623_0000_00,31004,Aldan,2019-06-23T00:00:00,2019,6,00,58.0,10.0,930.0,13.200000000000045,500.0,-14.899999999999977,-28.100000000000023,True,925.0,652.8,13.600000000000023,0.39999999999997726,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190623.bufr
31004_20190621_0000_00,31004,Aldan,2019-06-21T00:00:00,2019,6,00,51.0,10.0,935.0,15.800000000000011,500.0,-14.699999999999989,-30.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190621.bufr
31004_20190625_0000_00,31004,Aldan,2019-06-25T00:00:00,2019,6,00,60.0,13.0,931.0,10.200000000000045,500.0,-19.299999999999983,-29.50000000000003,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190625.bufr
31004_20190628_0000_00,31004,Aldan,2019-06-28T00:00:00,2019,6,00,64.0,11.0,931.0,17.80000000000001,500.0,-18.099999999999966,-35.89999999999998,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190628.bufr
31004_20190629_0000_00,31004,Aldan,2019-06-29T00:00:00,2019,6,00,53.0,9.0,932.0,18.400000000000034,500.0,-16.899999999999977,-35.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190629.bufr
31004_20190626_0000_00,31004,Aldan,2019-06-26T00:00:00,2019,6,00,54.0,10.0,932.0,16.0,500.0,-15.5,-31.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190626.bufr
31004_20190627_0000_00,31004,Aldan,2019-06-27T00:00:00,2019,6,00,60.0,11.0,931.0,17.80000000000001,500.0,-16.299999999999955,-34.099999999999966,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190627.bufr
31004_20190630_0000_00,31004,Aldan,2019-06-30T00:00:00,2019,6,00,47.0,12.0,931.0,17.200000000000045,500.0,-12.899999999999977,-30.100000000000023,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190630.bufr
31004_20190701_0000_00,31004,Aldan,2019-07-01T00:00:00,2019,7,00,59.0,13.0,927.0,15.600000000000023,500.0,-13.299999999999955,-28.899999999999977,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190701.bufr
31004_20190702_0000_00,31004,Aldan,2019-07-02T00:00:00,2019,7,00,51.0,9.0,931.0,16.600000000000023,500.0,-13.299999999999955,-29.899999999999977,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190702.bufr
31004_20190703_0000_00,31004,Aldan,2019-07-03T00:00:00,2019,7,00,59.0,10.0,927.0,7.600000000000023,500.0,-17.899999999999977,-25.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190703.bufr
31004_20190706_0000_00,31004,Aldan,2019-07-06T00:00:00,2019,7,00,44.0,8.0,925.0,14.0,500.0,-13.5,-27.5,True,900.0,880.0,14.600000000000023,0.6000000000000227,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190706.bufr
31004_20190704_0000_00,31004,Aldan,2019-07-04T00:00:00,2019,7,00,66.0,14.0,1000.0,-38.69999999999999,500.0,-22.299999999999983,16.400000000000006,True,932.0,590.1,5.0,43.69999999999999,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190704.bufr
31004_20190707_0000_00,31004,Aldan,2019-07-07T00:00:00,2019,7,00,56.0,11.0,929.0,21.0,500.0,-10.099999999999966,-31.099999999999966,True,924.0,661.8,22.200000000000045,1.2000000000000455,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190707.bufr
31004_20190705_0000_00,31004,Aldan,2019-07-05T00:00:00,2019,7,00,57.0,12.0,927.0,9.600000000000023,500.0,-19.49999999999997,-29.099999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190705.bufr
31004_20190708_0000_00,31004,Aldan,2019-07-08T00:00:00,2019,7,00,62.0,11.0,930.0,23.0,500.0,-9.099999999999966,-32.099999999999966,True,925.0,1134.5,23.600000000000023,0.6000000000000227,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190708.bufr
31004_20190709_0000_00,31004,Aldan,2019-07-09T00:00:00,2019,7,00,67.0,14.0,1000.0,-44.099999999999966,500.0,-9.899999999999977,34.19999999999999,True,928.0,625.9,22.600000000000023,66.69999999999999,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190709.bufr
31004_20190710_0000_00,31004,Aldan,2019-07-10T00:00:00,2019,7,00,63.0,11.0,1000.0,-44.49999999999997,500.0,-11.299999999999955,33.20000000000002,True,930.0,608.0,15.800000000000011,60.29999999999998,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190710.bufr
31004_20190714_0000_00,31004,Aldan,2019-07-14T00:00:00,2019,7,00,60.0,10.0,929.0,18.0,500.0,-9.899999999999977,-27.899999999999977,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190714.bufr
31004_20190711_0000_00,31004,Aldan,2019-07-11T00:00:00,2019,7,00,54.0,6.0,934.0,19.200000000000045,500.0,-10.699999999999989,-29.900000000000034,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190711.bufr
31004_20190715_0000_00,31004,Aldan,2019-07-15T00:00:00,2019,7,00,56.0,11.0,931.0,20.600000000000023,500.0,-10.699999999999989,-31.30000000000001,True,925.0,817.1,21.200000000000045,0.6000000000000227,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190715.bufr
31004_20190713_0000_00,31004,Aldan,2019-07-13T00:00:00,2019,7,00,54.0,10.0,931.0,21.600000000000023,500.0,-11.699999999999989,-33.30000000000001,True,917.0,725.0,22.80000000000001,1.1999999999999886,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190713.bufr
31004_20190716_0000_00,31004,Aldan,2019-07-16T00:00:00,2019,7,00,53.0,8.0,934.0,19.400000000000034,500.0,-11.099999999999966,-30.5,True,928.0,625.9,20.0,0.5999999999999659,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190716.bufr
31004_20190720_0000_00,31004,Aldan,2019-07-20T00:00:00,2019,7,00,66.0,13.0,1000.0,-43.89999999999998,500.0,-13.299999999999955,30.600000000000023,True,937.0,545.6,10.800000000000011,54.69999999999999,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190720.bufr
31004_20190719_0000_00,31004,Aldan,2019-07-19T00:00:00,2019,7,00,64.0,10.0,931.0,10.200000000000045,500.0,-15.899999999999977,-26.100000000000023,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190719.bufr
31004_20190712_0000_00,31004,Aldan,2019-07-12T00:00:00,2019,7,00,52.0,7.0,933.0,21.600000000000023,500.0,-9.5,-31.100000000000023,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190712.bufr
31004_20190718_0000_00,31004,Aldan,2019-07-18T00:00:00,2019,7,00,53.0,9.0,926.0,19.0,500.0,-10.899999999999977,-29.899999999999977,True,918.0,715.9,20.600000000000023,1.6000000000000227,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190718.bufr
31004_20190717_0000_00,31004,Aldan,2019-07-17T00:00:00,2019,7,00,61.0,11.0,934.0,15.800000000000011,500.0,-12.899999999999977,-28.69999999999999,True,925.0,652.8,16.600000000000023,0.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190717.bufr
31004_20190721_0000_00,31004,Aldan,2019-07-21T00:00:00,2019,7,00,65.0,10.0,938.0,11.600000000000023,500.0,-9.899999999999977,-21.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190721.bufr
31004_20190727_0000_00,31004,Aldan,2019-07-27T00:00:00,2019,7,00,61.0,12.0,922.0,20.200000000000045,500.0,-9.699999999999989,-29.900000000000034,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190727.bufr
31004_20190722_0000_00,31004,Aldan,2019-07-22T00:00:00,2019,7,00,58.0,10.0,933.0,13.0,500.0,-8.5,-21.5,True,925.0,652.8,13.400000000000034,0.4000000000000341,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190722.bufr
31004_20190728_0000_00,31004,Aldan,2019-07-28T00:00:00,2019,7,00,65.0,9.0,1000.0,-38.49999999999997,500.0,-8.099999999999966,30.400000000000006,True,923.0,670.8,23.0,61.49999999999997,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190728.bufr
31004_20190723_0000_00,31004,Aldan,2019-07-23T00:00:00,2019,7,00,57.0,10.0,932.0,15.600000000000023,500.0,-10.899999999999977,-26.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190723.bufr
31004_20190724_0000_00,31004,Aldan,2019-07-24T00:00:00,2019,7,00,59.0,9.0,935.0,17.600000000000023,500.0,-11.699999999999989,-29.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190724.bufr
31004_20190729_0000_00,31004,Aldan,2019-07-29T00:00:00,2019,7,00,56.0,7.0,923.0,21.200000000000045,500.0,-9.5,-30.700000000000045,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190729.bufr
31004_20190726_0000_00,31004,Aldan,2019-07-26T00:00:00,2019,7,00,55.0,12.0,923.0,17.400000000000034,500.0,-9.899999999999977,-27.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190726.bufr
31004_20190725_0000_00,31004,Aldan,2019-07-25T00:00:00,2019,7,00,58.0,15.0,930.0,15.600000000000023,500.0,-10.699999999999989,-26.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190725.bufr
31004_20190730_0000_00,31004,Aldan,2019-07-30T00:00:00,2019,7,00,61.0,13.0,1000.0,-46.89999999999998,500.0,-13.699999999999989,33.19999999999999,True,930.0,608.0,13.800000000000011,60.69999999999999,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190730.bufr
31004_20190731_0000_00,31004,Aldan,2019-07-31T00:00:00,2019,7,00,58.0,11.0,1000.0,-38.49999999999997,500.0,-13.099999999999966,25.400000000000006,True,932.0,590.1,13.800000000000011,52.29999999999998,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190731.bufr
31004_20190801_0000_00,31004,Aldan,2019-08-01T00:00:00,2019,8,00,58.0,14.0,930.0,17.400000000000034,500.0,-12.899999999999977,-30.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190801.bufr
31004_20190803_0000_00,31004,Aldan,2019-08-03T00:00:00,2019,8,00,54.0,10.0,928.0,17.0,500.0,-11.899999999999977,-28.899999999999977,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190803.bufr
31004_20190802_0000_00,31004,Aldan,2019-08-02T00:00:00,2019,8,00,57.0,13.0,929.0,15.400000000000034,500.0,-13.299999999999955,-28.69999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190802.bufr
31004_20190806_0000_00,31004,Aldan,2019-08-06T00:00:00,2019,8,00,53.0,13.0,941.0,14.200000000000045,500.0,-13.5,-27.700000000000045,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190806.bufr
31004_20190804_0000_00,31004,Aldan,2019-08-04T00:00:00,2019,8,00,64.0,10.0,926.0,10.400000000000034,500.0,-13.699999999999989,-24.100000000000023,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190804.bufr
31004_20190805_0000_00,31004,Aldan,2019-08-05T00:00:00,2019,8,00,67.0,11.0,938.0,9.800000000000011,500.0,-20.299999999999983,-30.099999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190805.bufr
31004_20190808_0000_00,31004,Aldan,2019-08-08T00:00:00,2019,8,00,57.0,13.0,937.0,20.0,500.0,-8.699999999999989,-28.69999999999999,True,921.0,688.8,22.200000000000045,2.2000000000000455,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190808.bufr
31004_20190807_0000_00,31004,Aldan,2019-08-07T00:00:00,2019,8,00,52.0,9.0,939.0,16.400000000000034,500.0,-11.099999999999966,-27.5,True,908.0,1514.7,17.200000000000045,0.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190807.bufr
31004_20190809_0000_00,31004,Aldan,2019-08-09T00:00:00,2019,8,00,56.0,10.0,932.0,17.80000000000001,500.0,-13.699999999999989,-31.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190809.bufr
31004_20190810_0000_00,31004,Aldan,2019-08-10T00:00:00,2019,8,00,55.0,12.0,932.0,15.600000000000023,500.0,-13.099999999999966,-28.69999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190810.bufr
31004_20190811_0000_00,31004,Aldan,2019-08-11T00:00:00,2019,8,00,56.0,13.0,928.0,13.200000000000045,500.0,-14.099999999999966,-27.30000000000001,True,909.0,797.6,15.400000000000034,2.1999999999999886,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190811.bufr
31004_20190812_0000_00,31004,Aldan,2019-08-12T00:00:00,2019,8,00,62.0,10.0,928.0,13.0,500.0,-14.5,-27.5,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190812.bufr
31004_20190814_0000_00,31004,Aldan,2019-08-14T00:00:00,2019,8,00,70.0,11.0,926.0,13.600000000000023,500.0,-16.5,-30.100000000000023,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190814.bufr
31004_20190813_0000_00,31004,Aldan,2019-08-13T00:00:00,2019,8,00,68.0,12.0,928.0,14.200000000000045,500.0,-12.5,-26.700000000000045,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190813.bufr
31004_20190815_0000_00,31004,Aldan,2019-08-15T00:00:00,2019,8,00,61.0,8.0,929.0,12.200000000000045,500.0,-14.099999999999966,-26.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190815.bufr
31004_20190818_0000_00,31004,Aldan,2019-08-18T00:00:00,2019,8,00,53.0,10.0,927.0,9.400000000000034,500.0,-9.899999999999977,-19.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190818.bufr
31004_20190817_0000_00,31004,Aldan,2019-08-17T00:00:00,2019,8,00,66.0,11.0,932.0,13.0,500.0,-11.5,-24.5,True,874.0,1121.7,13.600000000000023,0.6000000000000227,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190817.bufr
